,game_year,pitcher,player_name,sequence_rv,match,split,freeze
51,2023,542914,"Bass, Anthony",0.0012244280047824,0.012345679012345678,0.009259259259259259,0.009259259259259259
52,2023,542947,"Bleier, Richard",0.0014413713033141,0.019736842105263157,0.017543859649122806,0.0043859649122807015
53,2023,543037,"Cole, Gerrit",0.0002799892804,0.01738334858188472,0.018908203720646537,0.011893870082342177
54,2023,543056,"Coulombe, Danny",0.001610570282484,0.013095238095238096,0.015476190476190477,0.011904761904761904
55,2023,543101,"DeSclafani, Anthony",0.0005542903170237,0.009038089089735314,0.009038089089735314,0.010329244673983214
56,2023,543135,"Eovaldi, Nathan",-0.0002577992434545,0.010744985673352435,0.011103151862464184,0.007879656160458453
57,2023,543243,"Gray, Sonny",0.0010135198231149,0.016075016744809108,0.024447421299397188,0.009377093101138647
58,2023,543272,"Hand, Brad",0.0011221309621519,0.015120967741935484,0.021169354838709676,0.010080645161290322
59,2023,543294,"Hendricks, Kyle",0.0001715818054865,0.0208827717133365,0.00047460844803037496,0.0023730422401518746
60,2023,543351,"Jackson, Jay",0.0010153786128208,0.020361990950226245,0.00904977375565611,0.01583710407239819
61,2023,543475,"Lyles, Jordan",0.0008001020608549,0.014930678990401706,0.028794880910060435,0.007820831852115179
62,2023,543507,"May, Trevor",0.0003715843630607,0.01804123711340206,0.015463917525773196,0.010309278350515464
63,2023,543518,"McGough, Scott",0.0008096196444768,0.013798701298701298,0.007305194805194805,0.008116883116883116
64,2023,543521,"McHugh, Collin",0.0029915193164902,0.024582104228121928,0.02064896755162242,0.0019665683382497543
65,2023,543548,"Milone, Tommy",0.0003808056172597,0.012269938650306749,0.03067484662576687,0.0
66,2023,543766,"Shaw, Bryan",0.0023785465797195,0.0103359173126615,0.012919896640826873,0.00516795865633075
67,2023,543859,"Tonkin, Michael",0.0007226824362349,0.032357473035439135,0.026194144838212634,0.01078582434514638
68,2023,543901,"Weber, Ryan",0.0004491911533977,0.01098901098901099,0.01098901098901099,0.02197802197802198
69,2023,544727,"Familia, Jeurys",0.0002362021013894,0.01953125,0.00390625,0.0
70,2023,547179,"Lorenzen, Michael",0.000273293710941,0.012484394506866416,0.01706200582605077,0.011235955056179775
71,2023,547184,"Kelly, Michael",0.0012244876533649,0.007352941176470588,0.025735294117647058,0.003676470588235294
72,2023,547943,"Ryu, Hyun Jin",0.0001658453128603,0.01325301204819277,0.00963855421686747,0.012048192771084338
73,2023,547973,"Chapman, Aroldis",0.0009698780555546,0.01147396293027361,0.01147396293027361,0.00794351279788173
74,2023,548384,"Raley, Brooks",0.0013021671104229,0.009164969450101833,0.017311608961303463,0.01120162932790224
75,2023,548389,"Stripling, Ross",2.7158135059119663e-05,0.02202339986235375,0.004817618719889883,0.006194081211286993
76,2023,552640,"Kittredge, Andrew",0.0012200567101914,0.01015228426395939,0.02030456852791878,0.01015228426395939
77,2023,554340,"García, Yimi",0.0007871274796164,0.02224199288256228,0.018683274021352312,0.011565836298932384
78,2023,554430,"Wheeler, Zack",0.0007309700309239,0.018836097835254428,0.03373629463030644,0.003935901040202418
79,2023,570257,"Rodríguez, Joely",-0.0003356501101113,0.013953488372093023,0.009302325581395349,0.004651162790697674
80,2023,570632,"Ureña, José",0.0001411654222435,0.028534370946822308,0.0038910505836575876,0.0
81,2023,570666,"Cessa, Luis",-7.121121568745042e-05,0.01511879049676026,0.04103671706263499,0.012958963282937365
82,2023,571479,"Bellatti, Andrew",0.0004494412108104,0.019736842105263157,0.02412280701754386,0.010964912280701754
83,2023,571510,"Boyd, Matthew",-9.98911520423489e-06,0.012733446519524618,0.038200339558573854,0.010186757215619695
84,2023,571539,"Carasiti, Matt",0.0014101104698742,0.0340632603406326,0.0170316301703163,0.0072992700729927005
85,2023,571578,"Corbin, Patrick",0.0009633815942542,0.02334363199450738,0.012358393408856848,0.005149330587023687
86,2023,571656,"Farmer, Buck",-0.0002158046711845,0.015548281505728314,0.028641571194762683,0.011456628477905073
87,2023,571670,"Floro, Dylan",0.0003150712155114,0.02081165452653486,0.009365244536940686,0.004162330905306972
88,2023,571760,"Heaney, Andrew",-4.350823701167421e-05,0.017328519855595668,0.021299638989169676,0.008303249097472924
89,2023,571863,"Koch, Matt",0.0005091507269818,0.008561643835616438,0.003424657534246575,0.003424657534246575
90,2023,571882,"Law, Derek",0.0012804239517668,0.010427528675703858,0.01251303441084463,0.0031282586027111575
91,2023,571901,"Loup, Aaron",0.0003647323205482,0.015531660692951015,0.011947431302270013,0.011947431302270013
92,2023,571927,"Matz, Steven",-0.0001763890693907,0.021475770925110133,0.012114537444933921,0.007158590308370044
93,2023,571945,"Mikolas, Miles",0.000810641071686,0.009071004066312168,0.018454801376290273,0.0178292148889584
94,2023,571946,"Miller, Shelby",-0.0003676193197325,0.015942028985507246,0.011594202898550725,0.010144927536231883
95,2023,571948,"Milner, Hoby",0.000253563960556,0.021821631878557873,0.023719165085388995,0.014231499051233396
96,2023,572020,"Paxton, James",9.270098831347634e-05,0.020118343195266272,0.020118343195266272,0.008875739644970414
97,2023,572193,"Tepera, Ryan",0.0008254667662428,0.008733624454148471,0.017467248908296942,0.004366812227074236
98,2023,572403,"VerHagen, Drew",0.0005296932041279,0.003925417075564278,0.022571148184494603,0.016683022571148183
99,2023,572955,"Johnson, Pierce",0.0010663247099992,0.030061892130857647,0.01237842617152962,0.013262599469496022
100,2023,572971,"Keuchel, Dallas",0.0006037676847176,0.022796352583586626,0.00911854103343465,0.00303951367781155
101,2023,573009,"Mantiply, Joe",0.0003910701526963,0.023121387283236993,0.02745664739884393,0.004335260115606936
102,2023,573124,"Rogers, Taylor",0.0013530904447337,0.026378896882494004,0.015587529976019185,0.015587529976019185
103,2023,573186,"Stroman, Marcus",0.0006504388412957,0.015954950727358048,0.017362740497419052,0.011262318160488035
104,2023,573204,"Thielbar, Caleb",0.0007747141119581,0.024528301886792454,0.01509433962264151,0.016981132075471698
105,2023,579328,"Kikuchi, Yusei",0.000196961976037,0.01656095842142354,0.012684989429175475,0.010570824524312896
106,2023,592094,"Adam, Jason",0.0001277834294522,0.0055248618784530384,0.017679558011049725,0.016574585635359115
107,2023,592229,"Covey, Dylan",0.0012427636726931,0.01904761904761905,0.00816326530612245,0.010884353741496598
108,2023,592254,"De León, José",0.0003856785723012,0.02112676056338028,0.014084507042253521,0.01056338028169014
109,2023,592332,"Gausman, Kevin",0.0003156173186527,0.0273972602739726,0.0133800573431029,0.00796431984708506
110,2023,592351,"Gray, Jon",3.654910946514004e-05,0.020698051948051948,0.00974025974025974,0.010146103896103896
111,2023,592426,"Jackson, Luke",0.0009936204817745,0.015238095238095238,0.02095238095238095,0.015238095238095238
112,2023,592454,"Kahnle, Tommy",0.0014412591570579,0.016058394160583942,0.00583941605839416,0.01167883211678832
113,2023,592741,"Shreve, Chasen",0.0003800596153516,0.0215633423180593,0.014824797843665768,0.005390835579514825
114,2023,592767,"Smyly, Drew",0.0015682010938885,0.017916666666666668,0.018333333333333333,0.00375
115,2023,592773,"Stanek, Ryne",0.000507762712062,0.02178649237472767,0.016339869281045753,0.00980392156862745
116,2023,592779,"Stewart, Brock",0.0008169631579326,0.0205761316872428,0.01646090534979424,0.006172839506172839
117,2023,592789,"Syndergaard, Noah",-0.0002057605765873,0.011396011396011397,0.011396011396011397,0.010683760683760684
118,2023,592791,"Taillon, Jameson",0.0005349839814423,0.011862396204033215,0.019770660340055358,0.011466982997232108
119,2023,592826,"Velasquez, Vince",0.0001578707102755,0.010769230769230769,0.02923076923076923,0.009230769230769232
120,2023,592836,"Walker, Taijuan",-5.1114809353758986e-05,0.009517095523440254,0.015861825872400422,0.0035248501938667607
121,2023,592848,"Weiss, Zack",0.0010069203812779,0.01327433628318584,0.008849557522123894,0.004424778761061947
122,2023,592866,"Williams, Trevor",0.0006668011571311,0.023282442748091603,0.010305343511450382,0.0053435114503816794
123,2023,593334,"Germán, Domingo",0.0001701793267926,0.017543859649122806,0.012099213551119177,0.012704174228675136
124,2023,593576,"Neris, Héctor",0.0008857622038792,0.024529844644317254,0.008994276369582993,0.004088307440719542
125,2023,593619,"Tapia, Domingo",0.0012586626653335,0.018867924528301886,0.0,0.0031446540880503146
126,2023,593833,"Suero, Wander",0.0012802995251231,0.012578616352201259,0.006289308176100629,0.0
127,2023,593958,"Rodriguez, Eduardo",0.0004771562627781,0.01982285955293125,0.006748207507380852,0.003374103753690426
128,2023,593974,"Peralta, Wandy",-0.000129451824431,0.020524515393386546,0.010262257696693273,0.0034207525655644243
129,2023,594577,"Mayers, Mike",0.00064811972636,0.013186813186813187,0.01978021978021978,0.013186813186813187
130,2023,594580,"Moll, Sam",0.0011353134688979,0.014634146341463415,0.0224390243902439,0.014634146341463415
131,2023,594798,"deGrom, Jacob",0.0001727976640079,0.013303769401330377,0.015521064301552107,0.022172949002217297
132,2023,594835,"Gonzales, Marco",0.0001004203848932,0.01728395061728395,0.02962962962962963,0.019753086419753086
133,2023,594902,"Lively, Ben",0.000361851164274,0.007953723788864787,0.022415039768618944,0.014461315979754157
134,2023,594943,"Neal, Zach",0.0004062682887735,0.008658008658008658,0.004329004329004329,0.006493506493506494
135,2023,595345,"Okert, Steven",0.0007364603256055,0.024154589371980676,0.01352657004830918,0.00676328502415459
136,2023,595411,"Sherriff, Ryan",0.0011529286707857,0.038461538461538464,0.028846153846153848,0.0
137,2023,595928,"Curtiss, John",0.0001463695963817,0.009966777408637873,0.019933554817275746,0.013289036544850499
138,2023,596001,"Junis, Jakob",0.0011070164649782,0.020260492040520984,0.023878437047756874,0.01447178002894356
139,2023,596057,"Norris, Daniel",0.0001756379164744,0.007751937984496124,0.0,0.015503875968992248
140,2023,596112,"Stephenson, Robert",0.001280528646546,0.03145478374836173,0.005242463958060288,0.002621231979030144
141,2023,596133,"Weaver, Luke",-0.0002239267557329,0.010628875110717449,0.0141718334809566,0.010186005314437556
142,2023,596271,"Lawrence, Casey",0.0002768409395298,0.020134228187919462,0.029082774049217,0.024608501118568233
143,2023,596295,"Gomber, Austin",0.0002340138990647,0.013888888888888888,0.012037037037037037,0.011111111111111112
144,2023,598264,"Barnes, Matt",6.52761710946789e-05,0.015,0.045,0.01
145,2023,598286,"Ramirez, Nick",3.643059784402397e-05,0.019756838905775075,0.013677811550151976,0.010638297872340425
146,2023,600917,"Leclerc, José",0.0002362226724247,0.013980263157894737,0.018914473684210526,0.004111842105263158
147,2023,600921,"Machado, Andrés",0.0006457877792146,0.015503875968992248,0.0103359173126615,0.00516795865633075
148,2023,601713,"Pivetta, Nick",0.000374913363279,0.016792611251049538,0.02392947103274559,0.010075566750629723
149,2023,605130,"Barlow, Scott",0.0014990060556885,0.015873015873015872,0.015037593984962405,0.009189640768588136
150,2023,605135,"Bassitt, Chris",0.0008044437024482,0.01561504142766093,0.013065646908859146,0.011790949649458253
151,2023,605151,"Bradley, Archie",0.0009291291702714,0.026845637583892617,0.04697986577181208,0.0
152,2023,605154,"Brebbia, John",0.0004890366224531,0.01639344262295082,0.05216095380029806,0.01788375558867362
153,2023,605155,"Brewer, Colten",0.0032854590436216,0.0,0.0,0.0
154,2023,605177,"Chafin, Andrew",0.0012839269364489,0.02062975027144408,0.031487513572204126,0.008686210640608035
155,2023,605182,"Clevinger, Mike",0.0004433921583443,0.015238095238095238,0.01,0.008571428571428572
156,2023,605200,"Davies, Zach",-0.0003245767133034,0.01736806947227789,0.006012024048096192,0.0033400133600534404
157,2023,605218,"Edwards Jr., Carl",0.0006237171223814,0.021238938053097345,0.012389380530973451,0.007079646017699115
158,2023,605242,"Fulmer, Michael",0.0008588292583967,0.014396456256921373,0.015503875968992248,0.008859357696566999
159,2023,605280,"Holmes, Clay",0.0013428918410613,0.0263671875,0.005859375,0.0107421875
160,2023,605288,"Houser, Adrian",0.0011617973815538,0.012392241379310345,0.01939655172413793,0.009698275862068966
161,2023,605347,"López, Jorge",0.0008202033033939,0.015527950310559006,0.023809523809523808,0.011387163561076604
162,2023,605397,"Musgrove, Joe",0.0007409450169836,0.014838709677419355,0.035483870967741936,0.00903225806451613
163,2023,605400,"Nola, Aaron",0.0002912039249238,0.017779073156514134,0.016613232293791896,0.01486447099970854
164,2023,605447,"Romano, Jordan",0.0010625325618048,0.02903225806451613,0.02795698924731183,0.008602150537634409
165,2023,605463,"Scott, Tayler",0.0006240153633928,0.014792899408284023,0.01775147928994083,0.008875739644970414
166,2023,605483,"Snell, Blake",0.000299011704655,0.021464646464646464,0.01452020202020202,0.00726010101010101
167,2023,605488,"Springs, Jeffrey",0.0004728028259431,0.037914691943127965,0.009478672985781991,0.009478672985781991
168,2023,605498,"Suárez, Andrew",0.0001036754856805,0.005758157389635317,0.02111324376199616,0.015355086372360844
169,2023,605513,"Turnbull, Spencer",0.0004305080906407,0.01981981981981982,0.025225225225225224,0.0
170,2023,605540,"Woodruff, Brandon",0.0006370095378531,0.013422818791946308,0.013422818791946308,0.009587727708533078
171,2023,606149,"Gallegos, Giovanny",0.0008766246934229,0.01839080459770115,0.014942528735632184,0.004597701149425287
172,2023,606160,"Montero, Rafael",0.0008117940676059,0.03194650817236255,0.014858841010401188,0.004457652303120356
173,2023,606303,"Payamps, Joel",0.0003434194853192,0.01054481546572935,0.030755711775043937,0.019332161687170474
174,2023,606930,"Barnes, Jacob",0.0006793245459502,0.02403846153846154,0.014423076923076924,0.009615384615384616
175,2023,606965,"Devenski, Chris",0.0006683939225552,0.022727272727272728,0.01278409090909091,0.007102272727272727
176,2023,607067,"Rea, Colin",0.0005865775544363,0.008928571428571428,0.012896825396825396,0.013392857142857142
177,2023,607074,"Rodón, Carlos",0.0003671338332832,0.019417475728155338,0.03971756398940865,0.01147396293027361
178,2023,607179,"Weems, Jordan",0.0005573900954018,0.01956521739130435,0.011956521739130435,0.007608695652173913
179,2023,607192,"Glasnow, Tyler",0.0008309604631751,0.015562248995983935,0.016566265060240965,0.009538152610441768
180,2023,607237,"Garrett, Amir",0.0013971735164857,0.023109243697478993,0.0021008403361344537,0.012605042016806723
181,2023,607259,"Martinez, Nick",0.0001984655192201,0.013142857142857144,0.022285714285714287,0.006857142857142857
182,2023,607359,"Patton, Spencer",0.0006888247026207,0.024390243902439025,0.01951219512195122,0.004878048780487805
183,2023,607455,"Banda, Anthony",0.0004062579621972,0.05,0.00625,0.00625
184,2023,607457,"Barraclough, Kyle",0.0010065339987376,0.00641025641025641,0.019230769230769232,0.00641025641025641
185,2023,607481,"Bummer, Aaron",0.0011562169226312,0.017288444040036398,0.02183803457688808,0.011828935395814377
186,2023,607536,"Freeland, Kyle",0.000325280905157,0.012427506213753107,0.01284175642087821,0.006628003314001657
187,2023,607625,"Lugo, Seth",0.0004547979448297,0.013468013468013467,0.0180976430976431,0.014730639730639731
188,2023,607644,"Means, John",0.0004190167810506,0.014749262536873156,0.0058997050147492625,0.0029498525073746312
189,2023,607755,"Vasquez, Andrew",0.0022301293591914,0.03873239436619718,0.009389671361502348,0.008215962441314555
190,2023,607968,"Rucinski, Drew",0.0005855161082477,0.02,0.005714285714285714,0.008571428571428572
191,2023,608032,"Estévez, Carlos",0.0005536462474,0.024844720496894408,0.013309671694764862,0.009760425909494233
192,2023,608328,"De Jong, Chase",-2.260560781149638e-05,0.017777777777777778,0.022222222222222223,0.0
193,2023,608331,"Fried, Max",0.0005473368612228,0.01361573373676248,0.01588502269288956,0.009833585476550681
194,2023,608334,"Fulmer, Carson",-0.0004775723953568,0.01910828025477707,0.03184713375796178,0.012738853503184714
195,2023,608337,"Giolito, Lucas",-5.0110671068363306e-05,0.012539184952978056,0.01974921630094044,0.009404388714733543
196,2023,608344,"Irvin, Cole",-7.421023447727895e-06,0.01892744479495268,0.01498422712933754,0.014195583596214511
197,2023,608371,"Sims, Lucas",0.0004792311609004,0.020833333333333332,0.03787878787878788,0.013257575757575758
198,2023,608379,"Wacha, Michael",-7.037206532248455e-05,0.008108108108108109,0.0076576576576576575,0.009009009009009009
199,2023,608566,"Márquez, Germán",0.0007894656491557,0.016556291390728478,0.026490066225165563,0.006622516556291391
200,2023,608638,"Chargois, JT",0.0011656126425797,0.02535211267605634,0.015492957746478873,0.014084507042253521
201,2023,608665,"Graveman, Kendall",0.0005259407939783,0.019766397124887692,0.018867924528301886,0.006289308176100629
202,2023,608678,"Leone, Dominic",0.0008034456510825,0.014672686230248307,0.023702031602708805,0.002257336343115124
203,2023,608717,"Stratton, Chris",0.0007033064631248,0.01884159106769016,0.017445917655268667,0.011863224005582694
204,2023,608718,"Suter, Brent",4.246604936960246e-06,0.008865248226950355,0.005319148936170213,0.0035460992907801418
205,2023,608723,"Voth, Austin",0.000729330075013,0.013595166163141994,0.01812688821752266,0.012084592145015106
206,2023,611093,"Bracho, Silvino",0.0006610334604109,0.031746031746031744,0.007936507936507936,0.015873015873015872
207,2023,612434,"Castro, Miguel",0.0005511070347846,0.025044722719141325,0.023255813953488372,0.011627906976744186
208,2023,613534,"Adams, Austin",0.0024356093779526,0.016574585635359115,0.0027624309392265192,0.0027624309392265192
209,2023,614179,"Ruiz, José",0.0004028919536292,0.012269938650306749,0.022085889570552148,0.00245398773006135
210,2023,615698,"Quantrill, Cal",0.000344478307617,0.00995899238429994,0.005858230814294083,0.0046865846514352666
211,2023,621016,"Cuas, Jose",0.0011172673708807,0.02976190476190476,0.0195578231292517,0.006802721088435374
212,2023,621051,"Wilson, Steven",0.0004709174308812,0.011727078891257996,0.0255863539445629,0.009594882729211088
213,2023,621057,"Garza, Justin",0.0004143565232733,0.002840909090909091,0.005681818181818182,0.005681818181818182
214,2023,621074,"Rucker, Michael",0.0002924129165052,0.011126564673157162,0.031988873435326845,0.008344923504867872
215,2023,621076,"Kaprielian, James",0.0003026898377789,0.01834862385321101,0.024770642201834864,0.011926605504587157
216,2023,621107,"Eflin, Zach",0.0009353032552496,0.013574660633484163,0.020361990950226245,0.01282051282051282
217,2023,621112,"Blackburn, Paul",0.0006577399976972,0.012806830309498399,0.025613660618996798,0.0144076840981857
218,2023,621237,"Alvarado, José",0.0013598933734731,0.031578947368421054,0.0035087719298245615,0.0035087719298245615
219,2023,621244,"Berríos, José",0.0003206649327647,0.018102581293999328,0.01709688233322159,0.01340931947703654
220,2023,621249,"Underwood Jr., Duane",0.0003102937648716,0.017804154302670624,0.01483679525222552,0.002967359050445104
221,2023,621294,"Heller, Ben",0.0007400729704952,0.016233766233766232,0.00974025974025974,0.003246753246753247
222,2023,621295,"Wittgren, Nick",0.0002312263052689,0.01059322033898305,0.012711864406779662,0.01694915254237288
223,2023,621345,"Minter, A.J.",0.0004819585829769,0.01924839596700275,0.00458295142071494,0.006416131989000917
224,2023,621363,"Poche, Colin",0.0005370844817155,0.025130890052356022,0.008376963350785341,0.005235602094240838
225,2023,621366,"Borucki, Ryan",0.0018439910185514,0.02462121212121212,0.001893939393939394,0.007575757575757576
226,2023,621368,"Hearn, Taylor",0.000865634954443,0.025559105431309903,0.019169329073482427,0.009584664536741214
227,2023,621381,"Strahm, Matt",0.0009152863420507,0.025359835503769704,0.01233721727210418,0.00616860863605209
228,2023,621383,"Banks, Tanner",-3.105407337180916e-05,0.012909632571996028,0.00893743793445879,0.009930486593843098
229,2023,621389,"Blach, Ty",-0.0002083731160214,0.018210609659540775,0.00395882818685669,0.004750593824228029
230,2023,622065,"Young, Alex",-0.0001197191635471,0.01596351197263398,0.005701254275940707,0.002280501710376283
231,2023,622072,"Wood, Alex",-0.0005741330871739,0.016412661195779603,0.020515826494724502,0.008792497069167644
232,2023,622075,"Almonte, Yency",0.0009294480164968,0.01625,0.0325,0.00625
233,2023,622098,"Smith, Drew",0.0001471404799854,0.018484288354898338,0.019408502772643253,0.00831792975970425
234,2023,622103,"Reyes, Gerardo",0.0006644991020743,0.009259259259259259,0.037037037037037035,0.018518518518518517
235,2023,622250,"Sborz, Josh",0.0005282232841957,0.016966067864271458,0.020958083832335328,0.017964071856287425
236,2023,622251,"Staumont, Josh",0.0010791804506714,0.022222222222222223,0.013888888888888888,0.005555555555555556
237,2023,622259,"Wingenter, Trey",0.0003625710702883,0.0,0.022653721682847898,0.016181229773462782
238,2023,622491,"Castillo, Luis",0.0005210041935553,0.017784711388455537,0.022464898595943836,0.0062402496099844
239,2023,622503,"Crismatt, Nabil",0.0008348515415486,0.015384615384615385,0.023076923076923078,0.007692307692307693
240,2023,622554,"Domínguez, Seranthony",0.0011149741741497,0.013713080168776372,0.0031645569620253164,0.004219409282700422
241,2023,622608,"Senzatela, Antonio",0.0001411260734259,0.008333333333333333,0.016666666666666666,0.0
242,2023,622663,"Severino, Luis",0.0003018557593071,0.017726161369193152,0.015281173594132029,0.008557457212713936
243,2023,622766,"Díaz, Miguel",0.0001556457358497,0.009615384615384616,0.019230769230769232,0.009615384615384616
244,2023,622772,"Cordero, Jimmy",0.0011214714566708,0.01953125,0.021484375,0.005859375
245,2023,622780,"Perdomo, Angel",0.0007576164319697,0.018404907975460124,0.02044989775051125,0.010224948875255624
246,2023,623149,"Sewald, Paul",0.0005882754321303,0.03413821815154038,0.004995836802664446,0.00832639467110741
247,2023,623167,"Flexen, Chris",0.0001113980432889,0.013105413105413105,0.011396011396011397,0.007977207977207978
248,2023,623211,"Brazobán, Huascar",-0.0002085842899417,0.00872093023255814,0.001937984496124031,0.0029069767441860465
249,2023,623352,"Hader, Josh",0.0010398658919029,0.02111324376199616,0.028790786948176585,0.003838771593090211
250,2023,623433,"Anderson, Nick",0.0008938115159747,0.01824817518248175,0.03102189781021898,0.012773722627737226
251,2023,623437,"Topa, Justin",0.0011622529952663,0.016252390057361378,0.033460803059273424,0.0038240917782026767
252,2023,623451,"Stephens, Jackson",0.0011720641411205,0.01327433628318584,0.008849557522123894,0.008849557522123894
253,2023,623465,"Phillips, Evan",0.0015151541353922,0.028183716075156576,0.022964509394572025,0.010438413361169102
254,2023,623474,"Herget, Jimmy",0.0013236404303331,0.003929273084479371,0.007858546168958742,0.021611001964636542
255,2023,624133,"Suárez, Ranger",0.0002442625683181,0.014423076923076924,0.013548951048951048,0.007867132867132868
256,2023,624522,"Thompson, Keegan",0.0003456552044016,0.014736842105263158,0.016842105263157894,0.008421052631578947
257,2023,624647,"González, Victor",0.000886881199615,0.03333333333333333,0.00392156862745098,0.00392156862745098
